Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Aktien","0,04","165,62","13.222","2.189.828","2.189.827,64","Immobilien","US0152711091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6326","KUBOTA CORP","Aktien","0,04","18,37","118.800","2.182.156","2.182.155,68","Industrie","JP3266400005","Tokyo Stock Exchange","Japan","JPY"
"O","REALTY INCOME REIT CORP","Aktien","0,04","61,67","35.296","2.176.704","2.176.704,32","Immobilien","US7561091049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MKTX","MARKETAXESS HOLDINGS INC","Aktien","0,04","540,09","4.007","2.164.141","2.164.140,63","Financials","US57060D1081","NASDAQ","Vereinigte Staaten","USD"
"EQR","EQUITY RESIDENTIAL REIT","Aktien","0,04","53,50","40.399","2.161.347","2.161.346,50","Immobilien","US29476L1070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Aktien","0,04","76,69","28.169","2.160.281","2.160.280,61","Materialien","NL0009434992","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ROKU","ROKU INC CLASS A","Aktien","0,04","238,57","8.976","2.141.449","2.141.449,20","Kommunikation","US77543R1023","NASDAQ","Vereinigte Staaten","USD"
"EIX","EDISON INTERNATIONAL","Aktien","0,04","56,28","37.967","2.136.783","2.136.782,76","Versorger","US2810201077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CDW","CDW CORP","Aktien","0,04","129,93","16.440","2.136.049","2.136.049,20","IT","US12514G1085","NASDAQ","Vereinigte Staaten","USD"
"PINS","PINTEREST INC CLASS A","Aktien","0,04","44,15","48.222","2.129.001","2.129.001,30","Kommunikation","US72352L1061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MXIM","MAXIM INTEGRATED PRODUCTS INC","Aktien","0,04","73,34","28.902","2.119.673","2.119.672,68","IT","US57772K1016","NASDAQ","Vereinigte Staaten","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Aktien","0,04","65,82","32.123","2.114.336","2.114.335,86","Immobilien","US8288061091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRNA","MODERNA INC","Aktien","0,04","78,29","26.933","2.108.585","2.108.584,57","Gesundheitsversorgung","US60770K1079","NASDAQ","Vereinigte Staaten","USD"
"MPC","MARATHON PETROLEUM CORP","Aktien","0,04","29,38","71.529","2.101.522","2.101.522,02","Energie","US56585A1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RNG","RINGCENTRAL INC CLASS A","Aktien","0,04","282,50","7.426","2.097.845","2.097.845,00","IT","US76680R2067","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VMC","VULCAN MATERIALS","Aktien","0,04","145,90","14.371","2.096.729","2.096.728,90","Materialien","US9291601097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KHC","KRAFT HEINZ","Aktien","0,04","32,41","64.563","2.092.487","2.092.486,83","Nichtzyklische Konsumgüter","US5007541064","NASDAQ","Vereinigte Staaten","USD"
"6902","DENSO CORP","Aktien","0,04","45,76","45.600","2.086.534","2.086.534,33","Zyklische Konsumgüter ","JP3551500006","Tokyo Stock Exchange","Japan","JPY"
"RSG","REPUBLIC SERVICES INC","Aktien","0,04","93,62","22.257","2.083.700","2.083.700,34","Industrie","US7607591002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9735","SECOM LTD","Aktien","0,04","87,87","23.700","2.082.438","2.082.438,05","Industrie","JP3421800008","Tokyo Stock Exchange","Japan","JPY"
"NCM","NEWCREST MINING LTD","Aktien","0,04","22,71","91.252","2.072.680","2.072.680,36","Materialien","AU000000NCM7","Asx - All Markets","Australien","AUD"
"KRZ","KERRY GROUP PLC","Aktien","0,04","130,83","15.836","2.071.795","2.071.794,74","Nichtzyklische Konsumgüter","IE0004906560","Irish Stock Exchange - All Market","Irland","EUR"
"ESSITY B","ESSITY CLASS B","Aktien","0,04","34,19","59.999","2.051.341","2.051.341,06","Nichtzyklische Konsumgüter","SE0009922164","Nasdaq Omx Nordic","Schweden","SEK"
"TRU","TRANSUNION","Aktien","0,04","89,69","22.855","2.049.865","2.049.864,95","Industrie","US89400J1079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FRC","FIRST REPUBLIC BANK","Aktien","0,04","123,75","16.550","2.048.063","2.048.062,50","Financials","US33616C1009","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WST","WEST PHARMACEUTICAL SERVICES INC","Aktien","0,04","299,48","6.836","2.047.245","2.047.245,28","Gesundheitsversorgung","US9553061055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SSE","SSE PLC","Aktien","0,04","17,51","116.550","2.040.223","2.040.222,67","Versorger","GB0007908733","London Stock Exchange","Vereinigtes Königreich","GBP"
"AEM","AGNICO EAGLE MINES LTD","Aktien","0,04","83,23","24.490","2.038.193","2.038.192,78","Materialien","CA0084741085","Toronto Stock Exchange","Kanada","CAD"
"LH","LABORATORY CORPORATION OF AMERICA","Aktien","0,04","194,25","10.485","2.036.711","2.036.711,25","Gesundheitsversorgung","US50540R4092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CAP","CAPGEMINI","Aktien","0,04","131,36","15.474","2.032.613","2.032.612,65","IT","FR0000125338","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"6301","KOMATSU LTD","Aktien","0,04","23,29","87.200","2.030.549","2.030.549,11","Industrie","JP3304200003","Tokyo Stock Exchange","Japan","JPY"
"TSCO","TRACTOR SUPPLY","Aktien","0,04","152,92","13.276","2.030.166","2.030.165,92","Zyklische Konsumgüter ","US8923561067","NASDAQ","Vereinigte Staaten","USD"
"FMG","FORTESCUE METALS GROUP LTD","Aktien","0,04","11,91","170.361","2.029.406","2.029.405,82","Materialien","AU000000FMG4","Asx - All Markets","Australien","AUD"
"8113","UNICHARM CORP","Aktien","0,04","46,16","43.900","2.026.634","2.026.633,82","Nichtzyklische Konsumgüter","JP3951600000","Tokyo Stock Exchange","Japan","JPY"
"INCY","INCYTE CORP","Aktien","0,04","97,08","20.855","2.024.603","2.024.603,40","Gesundheitsversorgung","US45337C1027","NASDAQ","Vereinigte Staaten","USD"
"GIB.A","CGI INC","Aktien","0,04","69,99","28.913","2.023.624","2.023.623,93","IT","CA12532H1047","Toronto Stock Exchange","Kanada","CAD"
"4523","EISAI LTD","Aktien","0,04","85,25","23.700","2.020.457","2.020.456,72","Gesundheitsversorgung","JP3160400002","Tokyo Stock Exchange","Japan","JPY"
"HEN3","HENKEL & KGAA PREF AG","Aktien","0,04","107,53","18.736","2.014.646","2.014.645,81","Nichtzyklische Konsumgüter","DE0006048432","Xetra","Deutschland","EUR"
"AEE","AMEREN CORP","Aktien","0,04","81,15","24.785","2.011.303","2.011.302,75","Versorger","US0236081024","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BA.","BAE SYSTEMS PLC","Aktien","0,04","6,27","320.476","2.010.518","2.010.517,92","Industrie","GB0002634946","London Stock Exchange","Vereinigtes Königreich","GBP"
"SU","SUNCOR ENERGY INC","Aktien","0,04","12,55","160.222","2.010.854","2.010.853,78","Energie","CA8672241079","Toronto Stock Exchange","Kanada","CAD"
"4901","FUJIFILM HOLDINGS CORP","Aktien","0,04","49,38","40.700","2.009.643","2.009.643,25","IT","JP3814000000","Tokyo Stock Exchange","Japan","JPY"
"ENI","ENI","Aktien","0,04","7,85","255.579","2.006.816","2.006.816,12","Energie","IT0003132476","Borsa Italiana","Italien","EUR"
"HEXA B","HEXAGON B","Aktien","0,04","76,85","25.960","1.995.097","1.995.097,14","IT","SE0000103699","Nasdaq Omx Nordic","Schweden","SEK"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Aktien","0,04","104,49","18.962","1.981.339","1.981.339,38","IT","US49338L1035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6869","SYSMEX CORP","Aktien","0,04","97,60","20.300","1.981.238","1.981.238,45","Gesundheitsversorgung","JP3351100007","Tokyo Stock Exchange","Japan","JPY"
"PAYC","PAYCOM SOFTWARE INC","Aktien","0,04","373,78","5.266","1.968.325","1.968.325,48","IT","US70432V1026","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FME","FRESENIUS MEDICAL CARE AG","Aktien","0,04","84,53","23.207","1.961.765","1.961.764,57","Gesundheitsversorgung","DE0005785802","Xetra","Deutschland","EUR"
"COLO B","COLOPLAST B","Aktien","0,04","157,30","12.472","1.961.863","1.961.863,32","Gesundheitsversorgung","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"COL","COLES GROUP LTD","Aktien","0,04","12,84","151.620","1.946.345","1.946.344,80","Nichtzyklische Konsumgüter","AU0000030678","Asx - All Markets","Australien","AUD"
"FTV","FORTIVE CORP","Aktien","0,04","66,42","29.300","1.946.106","1.946.106,00","Industrie","US34959J1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ML","MICHELIN","Aktien","0,04","109,74","17.713","1.943.753","1.943.752,63","Zyklische Konsumgüter ","FR0000121261","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AMCR","AMCOR PLC","Aktien","0,04","11,41","170.032","1.940.065","1.940.065,12","Materialien","JE00BJ1F3079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8802","MITSUBISHI ESTATE CO LTD","Aktien","0,04","15,63","124.000","1.938.693","1.938.693,32","Immobilien","JP3899600005","Tokyo Stock Exchange","Japan","JPY"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Aktien","0,04","59,02","32.812","1.936.405","1.936.404,96","Zyklische Konsumgüter ","CA76131D1033","Toronto Stock Exchange","Kanada","CAD"
"TSN","TYSON FOODS INC CLASS A","Aktien","0,04","58,96","32.750","1.930.940","1.930.940,00","Nichtzyklische Konsumgüter","US9024941034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CAG","CONAGRA BRANDS INC","Aktien","0,04","37,94","50.831","1.928.528","1.928.528,14","Nichtzyklische Konsumgüter","US2058871029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DOV","DOVER CORP","Aktien","0,04","112,43","17.088","1.921.204","1.921.203,84","Industrie","US2600031080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FRE","FRESENIUS SE AND CO KGAA","Aktien","0,04","45,06","42.589","1.919.134","1.919.133,93","Gesundheitsversorgung","DE0005785604","Xetra","Deutschland","EUR"
"AKAM","AKAMAI TECHNOLOGIES INC","Aktien","0,04","115,46","16.621","1.919.061","1.919.060,66","IT","US00971T1016","NASDAQ","Vereinigte Staaten","USD"
"TEP","TELEPERFORMANCE","Aktien","0,04","322,61","5.942","1.916.935","1.916.934,83","Industrie","FR0000051807","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CMS","CMS ENERGY CORP","Aktien","0,04","64,76","29.578","1.915.471","1.915.471,28","Versorger","US1258961002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AHT","ASHTEAD GROUP PLC","Aktien","0,04","37,82","50.651","1.915.379","1.915.379,32","Industrie","GB0000536739","London Stock Exchange","Vereinigtes Königreich","GBP"
"HOLX","HOLOGIC INC","Aktien","0,04","67,67","28.169","1.906.196","1.906.196,23","Gesundheitsversorgung","US4364401012","NASDAQ","Vereinigte Staaten","USD"
"8267","AEON LTD","Aktien","0,04","26,79","71.100","1.904.579","1.904.578,58","Nichtzyklische Konsumgüter","JP3388200002","Tokyo Stock Exchange","Japan","JPY"
"FTS","FORTIS INC","Aktien","0,04","41,56","45.805","1.903.458","1.903.457,65","Versorger","CA3495531079","Toronto Stock Exchange","Kanada","CAD"
"PGHN","PARTNERS GROUP HOLDING AG","Aktien","0,04","949,00","2.004","1.901.804","1.901.804,33","Financials","CH0024608827","Six Swiss Exchange Ag","Schweiz","CHF"
"EFX","EQUIFAX INC","Aktien","0,04","164,89","11.522","1.899.863","1.899.862,58","Industrie","US2944291051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Aktien","0,04","200,61","9.464","1.898.573","1.898.573,04","Industrie","US6795801009","NASDAQ","Vereinigte Staaten","USD"
"GWW","WW GRAINGER INC","Aktien","0,04","384,16","4.934","1.895.445","1.895.445,44","Industrie","US3848021040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DBK","DEUTSCHE BANK AG","Aktien","0,04","9,14","206.559","1.888.750","1.888.750,38","Financials","DE0005140008","Xetra","Deutschland","EUR"
"9843","NITORI HOLDINGS LTD","Aktien","0,04","207,56","9.100","1.888.809","1.888.809,40","Zyklische Konsumgüter ","JP3756100008","Tokyo Stock Exchange","Japan","JPY"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Aktien","0,04","9,28","203.068","1.885.400","1.885.399,95","Financials","SE0000148884","Nasdaq Omx Nordic","Schweden","SEK"
"W","WAYFAIR INC CLASS A","Aktien","0,04","306,74","6.128","1.879.703","1.879.702,72","Zyklische Konsumgüter ","US94419L1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"QRVO","QORVO INC","Aktien","0,04","135,17","13.901","1.878.998","1.878.998,17","IT","US74736K1016","NASDAQ","Vereinigte Staaten","USD"
"FITB","FIFTH THIRD BANCORP","Aktien","0,04","23,12","81.082","1.874.616","1.874.615,84","Financials","US3167731005","NASDAQ","Vereinigte Staaten","USD"
"SN.","SMITH AND NEPHEW PLC","Aktien","0,04","19,83","94.267","1.869.279","1.869.278,98","Gesundheitsversorgung","GB0009223206","London Stock Exchange","Vereinigtes Königreich","GBP"
"5108","BRIDGESTONE CORP","Aktien","0,04","32,21","57.900","1.864.804","1.864.804,09","Zyklische Konsumgüter ","JP3830800003","Tokyo Stock Exchange","Japan","JPY"
"DGX","QUEST DIAGNOSTICS INC","Aktien","0,04","117,14","15.901","1.862.643","1.862.643,14","Gesundheitsversorgung","US74834L1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SUI","SUN COMMUNITIES REIT INC","Aktien","0,04","148,76","12.483","1.856.971","1.856.971,08","Immobilien","US8666741041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9020","EAST JAPAN RAILWAY","Aktien","0,04","61,14","30.352","1.855.603","1.855.603,39","Industrie","JP3783600004","Tokyo Stock Exchange","Japan","JPY"
"BBVA","BANCO BILBAO VIZCAYA ARGENTARIA SA","Aktien","0,04","2,65","698.270","1.851.669","1.851.669,03","Financials","ES0113211835","Bolsa De Madrid","Spanien","EUR"
"NTRS","NORTHERN TRUST CORP","Aktien","0,04","83,93","22.047","1.850.405","1.850.404,71","Financials","US6658591044","NASDAQ","Vereinigte Staaten","USD"
"2502","ASAHI GROUP HOLDINGS LTD","Aktien","0,04","36,09","51.200","1.847.925","1.847.925,33","Nichtzyklische Konsumgüter","JP3116000005","Tokyo Stock Exchange","Japan","JPY"
"IFC","INTACT FINANCIAL CORP","Aktien","0,04","110,12","16.774","1.847.195","1.847.195,42","Financials","CA45823T1066","Toronto Stock Exchange","Kanada","CAD"
"CBRE","CBRE GROUP INC CLASS A","Aktien","0,04","49,05","37.640","1.846.242","1.846.242,00","Immobilien","US12504L1098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DWNI","DEUTSCHE WOHNEN","Aktien","0,04","52,75","34.968","1.844.704","1.844.703,55","Immobilien","DE000A0HN5C6","Xetra","Deutschland","EUR"
"16","SUN HUNG KAI PROPERTIES LTD","Aktien","0,04","12,76","144.330","1.841.837","1.841.837,03","Immobilien","HK0016000132","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"EXAS","EXACT SCIENCES CORP","Aktien","0,04","107,05","17.190","1.840.190","1.840.189,50","Gesundheitsversorgung","US30063P1057","NASDAQ","Vereinigte Staaten","USD"
"FE","FIRSTENERGY CORP","Aktien","0,04","31,31","58.640","1.836.018","1.836.018,40","Versorger","US3379321074","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8591","ORIX CORP","Aktien","0,04","13,04","140.700","1.835.159","1.835.159,43","Financials","JP3200450009","Tokyo Stock Exchange","Japan","JPY"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Aktien","0,04","169,16","10.830","1.832.003","1.832.002,80","Kommunikation","US8740541094","NASDAQ","Vereinigte Staaten","USD"
"TYL","TYLER TECHNOLOGIES INC","Aktien","0,04","393,01","4.639","1.823.173","1.823.173,39","IT","US9022521051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KKR","KKR AND CO INC","Aktien","0,04","36,30","50.172","1.821.244","1.821.243,60","Financials","US48251W1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MLM","MARTIN MARIETTA MATERIALS INC","Aktien","0,04","261,02","6.969","1.819.048","1.819.048,38","Materialien","US5732841060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8750","DAI-ICHI LIFE HOLDINGS INC","Aktien","0,04","15,31","118.600","1.816.057","1.816.057,23","Financials","JP3476480003","Tokyo Stock Exchange","Japan","JPY"
"TRI","THOMSON REUTERS CORP","Aktien","0,04","82,98","21.799","1.808.924","1.808.923,79","Industrie","CA8849037095","Toronto Stock Exchange","Kanada","CAD"
"U11","UNITED OVERSEAS BANK LTD","Aktien","0,04","14,52","124.493","1.807.496","1.807.495,96","Financials","SG1M31001969","Singapore Exchange","Singapur","SGD"
"COO","COOPER INC","Aktien","0,04","356,24","5.074","1.807.562","1.807.561,76","Gesundheitsversorgung","US2166484020","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IMB","IMPERIAL BRANDS PLC","Aktien","0,04","17,32","103.850","1.798.353","1.798.352,90","Nichtzyklische Konsumgüter","GB0004544929","London Stock Exchange","Vereinigtes Königreich","GBP"
"FTNT","FORTINET INC","Aktien","0,04","130,61","13.771","1.798.630","1.798.630,31","IT","US34959E1091","NASDAQ","Vereinigte Staaten","USD"
"MAS","MASCO CORP","Aktien","0,04","56,71","31.670","1.796.006","1.796.005,70","Industrie","US5745991068","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VLO","VALERO ENERGY CORP","Aktien","0,04","41,43","43.316","1.794.582","1.794.581,88","Energie","US91913Y1001","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CE","CELANESE CORP","Aktien","0,04","116,37","15.344","1.785.581","1.785.581,28","Materialien","US1508701034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"823","LINK REAL ESTATE INVESTMENT TRUST","Aktien","0,04","7,97","224.000","1.784.774","1.784.774,19","Immobilien","HK0823032773","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"6752","PANASONIC CORP","Aktien","0,04","8,34","213.900","1.783.598","1.783.597,86","Zyklische Konsumgüter ","JP3866800000","Tokyo Stock Exchange","Japan","JPY"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Aktien","0,04","150,51","11.783","1.773.459","1.773.459,33","Kommunikation","US5303073051","NASDAQ","Vereinigte Staaten","USD"
"CTXS","CITRIX SYSTEMS INC","Aktien","0,04","144,03","12.299","1.771.425","1.771.424,97","IT","US1773761002","NASDAQ","Vereinigte Staaten","USD"
"IP","INTERNATIONAL PAPER","Aktien","0,04","44,01","40.209","1.769.598","1.769.598,09","Materialien","US4601461035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7832","BANDAI NAMCO HOLDINGS INC","Aktien","0,04","74,59","23.700","1.767.815","1.767.815,42","Zyklische Konsumgüter ","JP3778630008","Tokyo Stock Exchange","Japan","JPY"
"CHKP","CHECK POINT SOFTWARE TECHNOLOGIES","Aktien","0,04","127,13","13.900","1.767.107","1.767.107,00","IT","IL0010824113","NASDAQ","Israel","USD"
"4612","NIPPON PAINT HOLDINGS LTD","Aktien","0,04","100,91","17.500","1.766.002","1.766.001,80","Materialien","JP3749400002","Tokyo Stock Exchange","Japan","JPY"
"HM B","HENNES & MAURITZ","Aktien","0,04","17,87","98.820","1.765.635","1.765.635,03","Zyklische Konsumgüter ","SE0000106270","Nasdaq Omx Nordic","Schweden","SEK"
"NA","NATIONAL BANK OF CANADA","Aktien","0,04","50,56","34.871","1.763.057","1.763.056,95","Financials","CA6330671034","Toronto Stock Exchange","Kanada","CAD"
"TEF","TELEFONICA SA","Aktien","0,04","3,59","490.716","1.761.740","1.761.739,53","Kommunikation","ES0178430E18","Bolsa De Madrid","Spanien","EUR"
"SY1","SYMRISE AG","Aktien","0,04","139,40","12.566","1.751.716","1.751.716,48","Materialien","DE000SYM9999","Xetra","Deutschland","EUR"
"EXR","EXTRA SPACE STORAGE REIT INC","Aktien","0,04","113,15","15.468","1.750.204","1.750.204,20","Immobilien","US30225T1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
