Fondsposition per	09.Okt.2020											
PETGAS	PETRONAS GAS	Aktien	"0,03"	"3,96"	64.7	255.922	"255.921,66"	Versorger	MYL6033OO004	Bursa Malaysia	Malaysia	MYR
CROMPTON	CROMPTON GREAVES CONSUMER ELECTRIC	Aktien	"0,03"	"3,75"	68.195	255.551	"255.550,61"	Zyklische Konsumgüter 	INE299U01018	National Stock Exchange Of India	Indien	INR
OPAP	GREEK ORGANISATION OF FOOTBALL PRO	Aktien	"0,03"	"10,12"	25.128	254.422	"254.421,67"	Zyklische Konsumgüter 	GRS419003009	Athens Exchange S.A. Cash Market	Griechenland	EUR
INDF	INDOFOOD SUKSES MAKMUR	Aktien	"0,03"	"0,49"	516.9	254.055	"254.054,59"	Nichtzyklische Konsumgüter	ID1000057003	Indonesia Stock Exchange	Indonesien	IDR
INARI	INARI AMERTRON	Aktien	"0,03"	"0,60"	425.4	254.047	"254.046,91"	IT	MYQ0166OO007	Bursa Malaysia	Malaysia	MYR
1268	CHINA MEIDONG AUTO HOLDINGS LTD	Aktien	"0,03"	"3,97"	64	253.934	"253.933,85"	Zyklische Konsumgüter 	KYG211921021	Hong Kong Exchanges And Clearing Ltd	China	HKD
ICT	INTERNATIONAL CONTAINER TERMINAL S	Aktien	"0,03"	"2,39"	105.86	253.31	"253.310,20"	Industrie	PHY411571011	Philippine Stock Exchange Inc.	Philippinen	PHP
763	ZTE CORP H	Aktien	"0,03"	"2,44"	103.2	251.94	"251.939,54"	IT	CNE1000004Y2	Hong Kong Exchanges And Clearing Ltd	China	HKD
68760	CELLTRION PHARM INC	Aktien	"0,03"	"98,94"	2.546	251.896	"251.895,60"	Gesundheitsversorgung	KR7068760008	Korea Exchange (Kosdaq)	Korea	KRW
TIMP3	TIM PARTICIPACOES SA	Aktien	"0,03"	"2,44"	103.2	251.295	"251.295,22"	Kommunikation	BRTIMPACNOR1	XBSP	Brasilien	BRL
MYTIL	MYTILINEOS SA	Aktien	"0,03"	"11,76"	21.271	250.05	"250.049,70"	Industrie	GRS393503008	Athens Exchange S.A. Cash Market	Griechenland	EUR
RUB	RUB CASH	Geldmarkt	"0,03"	"1,30"	19.117.502	249.218	"249.217,86"	Cash und/oder Derivate	-	-	Russland	RUB
2060	NATIONAL INDUSTRIALIZATION	Aktien	"0,03"	"3,59"	69.429	249.137	"249.137,39"	Materialien	SA0007879170	Saudi Stock Exchange	Saudi-Arabien	SAR
MRP	MR PRICE GROUP LTD	Aktien	"0,03"	"7,84"	31.64	248.094	"248.094,19"	Zyklische Konsumgüter 	ZAE000200457	Johannesburg Stock Exchange	Südafrika	ZAR
3908	CHINA INTERNATIONAL CAPITAL CORP L	Aktien	"0,03"	"2,38"	103.6	246.5	"246.499,57"	Financials	CNE100002359	Hong Kong Exchanges And Clearing Ltd	China	HKD
3030	SAUDI CEMENT	Aktien	"0,03"	"15,65"	15.684	245.441	"245.441,43"	Materialien	SA0007879469	Saudi Stock Exchange	Saudi-Arabien	SAR
IOC	INDIAN OIL CORP LTD	Aktien	"0,03"	"1,05"	234.415	245.167	"245.167,10"	Energie	INE242A01010	National Stock Exchange Of India	Indien	INR
4020	HYUNDAI STEEL	Aktien	"0,03"	"23,11"	10.575	244.374	"244.373,51"	Materialien	KR7004020004	Korea Exchange (Stock Market)	Korea	KRW
600887	INNER MONGOLIA YILI INDUSTRIAL GRO	Aktien	"0,03"	"6,03"	40.33	243.319	"243.319,16"	Nichtzyklische Konsumgüter	CNE000000JP5	Shanghai Stock Exchange	China	CNY
GRUMAB	GRUMA	Aktien	"0,03"	"11,50"	21.145	243.092	"243.092,42"	Nichtzyklische Konsumgüter	MXP4948K1056	Bolsa Mexicana De Valores	Mexiko	MXN
JOBS	51JOB ADR REPRESENTING INC	Aktien	"0,03"	"76,77"	3.165	242.977	"242.977,05"	Industrie	US3168271043	NASDAQ	China	USD
9904	POU CHEN CORP	Aktien	"0,03"	"0,94"	258	242.361	"242.361,18"	Zyklische Konsumgüter 	TW0009904003	Taiwan Stock Exchange	Taiwan	TWD
2304	JIANGSU YANGHE BREWERY JOINT-STOCK	Aktien	"0,03"	"18,88"	12.8	241.716	"241.716,24"	Nichtzyklische Konsumgüter	CNE100000HB8	Shenzhen Stock Exchange	China	CNY
FALABELLA	FALABELLA SACI SA	Aktien	"0,03"	"2,75"	87.99	241.568	"241.567,82"	Zyklische Konsumgüter 	CLP3880F1085	Santiago Stock Exchange	Chile	CLP
TU.R	THAI UNION GROUP NON-VOTING DR PCL	Aktien	"0,03"	"0,51"	478.1	241.57	"241.569,56"	Nichtzyklische Konsumgüter	TH0450010R15	Stock Exchange Of Thailand	Thailand	THB
TFG	THE FOSCHINI GROUP LTD	Aktien	"0,03"	"5,38"	44.837	241.359	"241.359,16"	Zyklische Konsumgüter 	ZAE000148466	Johannesburg Stock Exchange	Südafrika	ZAR
BVT	BIDVEST GROUP LTD	Aktien	"0,03"	"8,45"	28.5	240.749	"240.748,57"	Industrie	ZAE000117321	Johannesburg Stock Exchange	Südafrika	ZAR
8770	HOTEL SHILLA LTDINARY SHARES KOREA	Aktien	"0,03"	"65,12"	3.694	240.554	"240.554,43"	Zyklische Konsumgüter 	KR7008770000	Korea Exchange (Stock Market)	Korea	KRW
1060	ALIBABA PICTURES GROUP LTD	Aktien	"0,03"	"0,15"	1.620.000	240.386	"240.385,55"	Kommunikation	BMG0171W1055	Hong Kong Exchanges And Clearing Ltd	China	HKD
2714	MUYUAN FOODS LTD A	Aktien	"0,03"	"10,87"	22.12	240.351	"240.350,55"	Nichtzyklische Konsumgüter	CNE100001RQ3	Shenzhen Stock Exchange	China	CNY
ACP	ASSECO POLAND SA	Aktien	"0,03"	"17,68"	13.594	240.328	"240.327,96"	IT	PLSOFTB00016	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
2913	TAIWAN TEA CORP	Aktien	"0,03"	"0,62"	387	240.113	"240.112,94"	Nichtzyklische Konsumgüter	TW0002913001	Taiwan Stock Exchange	Taiwan	TWD
1816	CGN POWER LTD H	Aktien	"0,03"	"0,21"	1.161.000	239.689	"239.688,78"	Versorger	CNE100001T80	Hong Kong Exchanges And Clearing Ltd	China	HKD
URC	UNIVERSAL ROBINA CORP	Aktien	"0,03"	"2,82"	84.54	238.693	"238.692,94"	Nichtzyklische Konsumgüter	PHY9297P1004	Philippine Stock Exchange Inc.	Philippinen	PHP
1882	HAITIAN INTERNATIONAL LTD	Aktien	"0,03"	"2,55"	93	237.598	"237.598,47"	Industrie	KYG4232C1087	Hong Kong Exchanges And Clearing Ltd	China	HKD
2271	BEIJING ORIENTAL YUHONG WATERPROOF	Aktien	"0,03"	"8,54"	27.8	237.518	"237.517,55"	Materialien	CNE100000CS3	Shenzhen Stock Exchange	China	CNY
4966	PARADE TECHNOLOGIES LTD	Aktien	"0,03"	"39,56"	6	237.373	"237.373,21"	IT	KYG6892A1085	Gretai Securities Market	Taiwan	TWD
PEL	PIRAMAL ENTERPRISES LTD	Aktien	"0,03"	"18,04"	13.089	236.173	"236.172,84"	Gesundheitsversorgung	INE140A01024	National Stock Exchange Of India	Indien	INR
ORDS	OOREDOO	Aktien	"0,03"	"1,86"	126.648	235.626	"235.625,80"	Kommunikation	QA0007227737	Qatar Exchange	Qatar	QAR
8083	CHINA YOUZAN LTD	Aktien	"0,03"	"0,23"	1.036.000	235.271	"235.270,74"	IT	BMG2113J1018	Hong Kong Exchanges And Clearing Ltd	China	HKD
839	CHINA EDUCATION GROUP HOLDINGS LTD	Aktien	"0,03"	"1,85"	127	234.334	"234.333,97"	Zyklische Konsumgüter 	KYG2163M1033	Hong Kong Exchanges And Clearing Ltd	China	HKD
2354	FOXCONN TECHNOLOGY LTD	Aktien	"0,03"	"1,82"	129	234.267	"234.267,49"	IT	TW0002354008	Taiwan Stock Exchange	Taiwan	TWD
BSANTANDER	BANCO SANTANDER CHILE	Aktien	"0,03"	"0,03"	6.787.550	234.146	"234.146,00"	Financials	CLP1506A1070	Santiago Stock Exchange	Chile	CLP
ESCORTS	ESCORTS LTD	Aktien	"0,03"	"16,70"	13.98	233.491	"233.490,56"	Industrie	INE042A01014	National Stock Exchange Of India	Indien	INR
CMIG4	CIA ENERGETICA DE MINAS GERAIS PRE	Aktien	"0,03"	"1,93"	120.641	233.091	"233.091,07"	Versorger	BRCMIGACNPR3	XBSP	Brasilien	BRL
100	YUHAN CORP	Aktien	"0,03"	"56,97"	4.087	232.834	"232.834,08"	Gesundheitsversorgung	KR7000100008	Korea Exchange (Stock Market)	Korea	KRW
601100	JIANGSU HENGLI HYDRAULIC LTD A	Aktien	"0,03"	"11,19"	20.792	232.738	"232.737,67"	Industrie	CNE1000019R4	Shanghai Stock Exchange	China	CNY
KLBF	KALBE FARMA	Aktien	"0,03"	"0,11"	2.177.900	232.606	"232.605,65"	Gesundheitsversorgung	ID1000125107	Indonesia Stock Exchange	Indonesien	IDR
KIO	KUMBA IRON ORE LTD	Aktien	"0,03"	"30,45"	7.628	232.249	"232.248,66"	Materialien	ZAE000085346	Johannesburg Stock Exchange	Südafrika	ZAR
601288	AGRICULTURAL BANK OF CHINA LTD A	Aktien	"0,03"	"0,47"	489.2	232.161	"232.160,73"	Financials	CNE100000RJ0	Shanghai Stock Exchange	China	CNY
1605	WALSIN LIHWA CORP	Aktien	"0,03"	"0,60"	387	232.019	"232.019,24"	Industrie	TW0001605004	Taiwan Stock Exchange	Taiwan	TWD
257	CHINA EVERBRIGHT ENVIRONMENT GROUP	Aktien	"0,03"	"0,60"	388	231.797	"231.797,21"	Industrie	HK0257001336	Hong Kong Exchanges And Clearing Ltd	China	HKD
2834	TAIWAN BUSINESS BANK	Aktien	"0,03"	"0,34"	678.925	231.68	"231.680,29"	Financials	TW0002834009	Taiwan Stock Exchange	Taiwan	TWD
12510	DOUZONBIZON LTD	Aktien	"0,03"	"98,85"	2.342	231.509	"231.509,21"	IT	KR7012510004	Korea Exchange (Stock Market)	Korea	KRW
9240	HANSSEM LTD	Aktien	"0,03"	"100,59"	2.299	231.246	"231.245,61"	Zyklische Konsumgüter 	KR7009240003	Korea Exchange (Stock Market)	Korea	KRW
3898	ZHUZHOU CRRC TIMES ELECTRIC LTD H	Aktien	"0,03"	"3,58"	64.5	230.95	"230.950,12"	Industrie	CNE1000004X4	Hong Kong Exchanges And Clearing Ltd	China	HKD
2869	GREENTOWN SERVICE GROUP LTD	Aktien	"0,03"	"1,27"	182	230.845	"230.844,96"	Industrie	KYG410121084	Hong Kong Exchanges And Clearing Ltd	China	HKD
SIME	SIME DARBY	Aktien	"0,03"	"0,59"	387.4	230.417	"230.416,83"	Industrie	MYL4197OO009	Bursa Malaysia	Malaysia	MYR
GAIL	GAIL INDIA LTD	Aktien	"0,03"	"1,17"	196.467	230.19	"230.189,65"	Versorger	INE129A01019	National Stock Exchange Of India	Indien	INR
2380	RABIGH REFINING AND PETROCHEMICAL	Aktien	"0,03"	"4,25"	54.093	230.158	"230.158,43"	Energie	SA120GAH5617	Saudi Stock Exchange	Saudi-Arabien	SAR
2238	GUANGZHOU AUTOMOBILE GROUP LTD H	Aktien	"0,03"	"0,86"	268	229.96	"229.959,81"	Zyklische Konsumgüter 	CNE100000Q35	Hong Kong Exchanges And Clearing Ltd	China	HKD
2915	RUENTEX INDUSTRIES LTD	Aktien	"0,03"	"2,27"	101	229.537	"229.537,45"	Zyklische Konsumgüter 	TW0002915006	Taiwan Stock Exchange	Taiwan	TWD
AXIATA	AXIATA GROUP	Aktien	"0,03"	"0,72"	318	229.12	"229.119,92"	Kommunikation	MYL6888OO001	Bursa Malaysia	Malaysia	MYR
1339	THE PEOPLES INSURANCE CO (GROUP)	Aktien	"0,03"	"0,30"	775	228.999	"228.998,52"	Financials	CNE100001MK7	Hong Kong Exchanges And Clearing Ltd	China	HKD
4300	DAR AL ARKAN REAL ESTATE DEVELOPME	Aktien	"0,03"	"2,41"	94.514	227.781	"227.781,01"	Immobilien	SA11U0S23612	Saudi Stock Exchange	Saudi-Arabien	SAR
LPP	LPP SA	Aktien	"0,03"	"1.750,69"	130	227.59	"227.590,31"	Zyklische Konsumgüter 	PLLPP0000011	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
LCAM3	COMPANHIA DE LOCACAO DAS AMERICAS	Aktien	"0,03"	"4,49"	50.721	227.562	"227.561,59"	Industrie	BRLCAMACNOR3	XBSP	Brasilien	BRL
2603	EVERGREEN MARINE CORP (TAIWAN) LTD	Aktien	"0,03"	"0,58"	391.826	227.401	"227.400,85"	Industrie	TW0002603008	Taiwan Stock Exchange	Taiwan	TWD
AC*	ARCA CONTINENTAL	Aktien	"0,03"	"4,42"	51.355	227.025	"227.024,79"	Nichtzyklische Konsumgüter	MX01AC100006	Bolsa Mexicana De Valores	Mexiko	MXN
6282	ACBEL POLYTECH INC	Aktien	"0,03"	"0,88"	259	227.05	"227.050,44"	Industrie	TW0006282007	Taiwan Stock Exchange	Taiwan	TWD
884	CIFI HOLDINGS (GROUP) LTD	Aktien	"0,03"	"0,76"	298	226.863	"226.863,05"	Immobilien	KYG2140A1076	Hong Kong Exchanges And Clearing Ltd	China	HKD
DIB	DB ISLAMIC BANK	Aktien	"0,03"	"1,15"	196.521	226.314	"226.313,61"	Financials	AED000201015	Dubai Financial Market	Ver. Arabische Emirate	AED
51915	LG CHEM PREFERRED STOCK LTD	Aktien	"0,03"	"292,22"	774	226.176	"226.176,46"	Materialien	KR7051911006	Korea Exchange (Stock Market)	Korea	KRW
2441	GREATEK ELECTRONICS INC	Aktien	"0,03"	"1,78"	127	225.766	"225.765,97"	IT	TW0002441003	Taiwan Stock Exchange	Taiwan	TWD
5830	DB INSURANCE LTD	Aktien	"0,03"	"40,49"	5.568	225.472	"225.472,01"	Financials	KR7005830005	Korea Exchange (Stock Market)	Korea	KRW
267250	HYUNDAI HEAVY INDUSTRIES HOLDINGS	Aktien	"0,03"	"192,50"	1.162	223.684	"223.684,37"	Industrie	KR7267250009	Korea Exchange (Stock Market)	Korea	KRW
9922	JIUMAOJIU INTERNATIONAL HOLDINGS L	Aktien	"0,03"	"2,48"	90	223.431	"223.430,82"	Zyklische Konsumgüter 	KYG5141L1059	Hong Kong Exchanges And Clearing Ltd	China	HKD
600585	ANHUI CONCH CEMENT LTD A	Aktien	"0,03"	"8,33"	26.8	223.156	"223.156,13"	Materialien	CNE0000019V8	Shanghai Stock Exchange	China	CNY
TCELL	TURKCELL ILETISIM HIZMETLERI A	Aktien	"0,03"	"2,04"	109.396	222.779	"222.778,64"	Kommunikation	TRATCELL91M1	Istanbul Stock Exchange	Türkei	TRY
THYAO	TURK HAVA YOLLARI AO A	Aktien	"0,03"	"1,37"	162.645	222.604	"222.604,41"	Industrie	TRATHYAO91M5	Istanbul Stock Exchange	Türkei	TRY
210	DAELIM INDUSTRIAL LTD	Aktien	"0,03"	"67,63"	3.288	222.384	"222.383,70"	Industrie	KR7000210005	Korea Exchange (Stock Market)	Korea	KRW
PAGEIND	PAGE INDUSTRIES LTD	Aktien	"0,03"	"286,55"	774	221.793	"221.793,41"	Zyklische Konsumgüter 	INE761H01022	National Stock Exchange Of India	Indien	INR
18880	HANON SYSTEMS	Aktien	"0,03"	"11,01"	20.12	221.569	"221.568,61"	Zyklische Konsumgüter 	KR7018880005	Korea Exchange (Stock Market)	Korea	KRW
KOFUBL	COCA-COLA FEMSA CLASS UBL UNITS	Aktien	"0,03"	"4,29"	51.531	221.116	"221.116,34"	Nichtzyklische Konsumgüter	MX01KO000002	Bolsa Mexicana De Valores	Mexiko	MXN
2542	HIGHWEALTH CONSTRUCTION CORP	Aktien	"0,03"	"1,56"	141.9	221.093	"221.092,75"	Immobilien	TW0002542008	Taiwan Stock Exchange	Taiwan	TWD
1030	SEAZEN GROUP LTD	Aktien	"0,03"	"0,86"	258	221.046	"221.046,32"	Immobilien	KYG7956A1094	Hong Kong Exchanges And Clearing Ltd	China	HKD
6214	SYSTEX CORP	Aktien	"0,03"	"2,87"	77	220.89	"220.889,54"	IT	TW0006214000	Taiwan Stock Exchange	Taiwan	TWD
9921	GIANT MANUFACTURING LTD	Aktien	"0,03"	"9,55"	23	219.666	"219.666,07"	Zyklische Konsumgüter 	TW0009921007	Taiwan Stock Exchange	Taiwan	TWD
OPL	ORANGE POLSKA SA	Aktien	"0,03"	"1,86"	117.796	219.318	"219.318,48"	Kommunikation	PLTLKPL00017	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
7570	IL YANG PHARMACEUTICAL LTD	Aktien	"0,03"	"68,59"	3.191	218.867	"218.866,77"	Gesundheitsversorgung	KR7007570005	Korea Exchange (Stock Market)	Korea	KRW
PHOR	PJSC PHOSAGRO GDR	Aktien	"0,03"	"12,14"	17.979	218.265	"218.265,06"	Materialien	US71922G2093	London Stock Exchange	Russland	USD
SCB.R	SIAM COMMERCIAL BANK NON-VOTING DR	Aktien	"0,03"	"2,12"	102.7	218.141	"218.141,44"	Financials	TH0015010R16	Stock Exchange Of Thailand	Thailand	THB
2001	ZHEJIANG NHU LTD A	Aktien	"0,03"	"4,55"	47.9	217.926	"217.926,10"	Gesundheitsversorgung	CNE000001J84	Shenzhen Stock Exchange	China	CNY
SANB11	BANCO SANTANDER BRASIL UNITS SA	Aktien	"0,03"	"5,70"	38.187	217.613	"217.613,36"	Financials	BRSANBCDAM13	XBSP	Brasilien	BRL
139480	E-MART INC	Aktien	"0,03"	"128,77"	1.69	217.615	"217.615,43"	Nichtzyklische Konsumgüter	KR7139480008	Korea Exchange (Stock Market)	Korea	KRW
2007	HUALAN BIOLOGICAL ENGINEERING INC	Aktien	"0,03"	"9,18"	23.69	217.582	"217.581,85"	Gesundheitsversorgung	CNE000001JN8	Shenzhen Stock Exchange	China	CNY
GFINBURO	GRUPO FINANCIERO INBURSA SRIES O	Aktien	"0,03"	"0,85"	256.177	217.213	"217.212,86"	Financials	MXP370641013	Bolsa Mexicana De Valores	Mexiko	MXN
35760	CJ ENM LTD	Aktien	"0,03"	"123,13"	1.761	216.832	"216.832,43"	Zyklische Konsumgüter 	KR7035760008	Korea Exchange (Kosdaq)	Korea	KRW
HYPE3	HYPERMARCAS SA	Aktien	"0,03"	"5,59"	38.744	216.582	"216.582,02"	Gesundheitsversorgung	BRHYPEACNOR0	XBSP	Brasilien	BRL
IENOVA*	INFRAESTRUCTURA ENERGETICA NOVA	Aktien	"0,03"	"3,34"	64.55	215.852	"215.851,96"	Versorger	MX01IE060002	Bolsa Mexicana De Valores	Mexiko	MXN
BRAP4	BRADESPAR PREF SA	Aktien	"0,03"	"8,33"	25.848	215.242	"215.242,18"	Materialien	BRBRAPACNPR2	XBSP	Brasilien	BRL
535	GEMDALE PROPERTIES AND INVESTMENT	Aktien	"0,03"	"0,17"	1.290.000	214.721	"214.721,20"	Immobilien	BMG3911S1035	Hong Kong Exchanges And Clearing Ltd	China	HKD
QL	QL RESOURCES	Aktien	"0,03"	"2,37"	90.4	214.634	"214.634,43"	Nichtzyklische Konsumgüter	MYL7084OO006	Bursa Malaysia	Malaysia	MYR
CSAN3	COSAN INDUSTRIA E COMERCIO SA	Aktien	"0,03"	"11,98"	17.903	214.539	"214.538,68"	Energie	BRCSANACNOR6	XBSP	Brasilien	BRL
2352	S.F. HOLDING LTD A	Aktien	"0,03"	"12,83"	16.7	214.235	"214.234,62"	Industrie	CNE100000L63	Shenzhen Stock Exchange	China	CNY
2241	GOERTEK INC A	Aktien	"0,03"	"6,43"	33.3	214.117	"214.116,65"	IT	CNE100000BP1	Shenzhen Stock Exchange	China	CNY
BAJAJFINSV	BAJAJ FINSERV LTD	Aktien	"0,03"	"80,87"	2.645	213.9	"213.899,84"	Financials	INE918I01018	National Stock Exchange Of India	Indien	INR
3360	FAR EAST HORIZON LTD	Aktien	"0,03"	"0,83"	258	213.722	"213.722,49"	Financials	HK0000077468	Hong Kong Exchanges And Clearing Ltd	China	HKD
PETRONET	PETRONET LNG LTD	Aktien	"0,03"	"2,98"	71.553	213.402	"213.401,97"	Energie	INE347G01014	National Stock Exchange Of India	Indien	INR
11780	KUMHO PETRO CHEMICAL LTD	Aktien	"0,03"	"122,26"	1.745	213.349	"213.349,23"	Materialien	KR7011780004	Korea Exchange (Stock Market)	Korea	KRW
ZEEL	ZEE ENTERTAINMENT ENTERPRISES LTD	Aktien	"0,03"	"2,74"	77.608	212.787	"212.786,72"	Kommunikation	INE256A01028	National Stock Exchange Of India	Indien	INR
BJC.R	BERLI JUCKER NON-VOTING DR PCL	Aktien	"0,03"	"1,13"	188.8	212.664	"212.663,93"	Nichtzyklische Konsumgüter	TH0002010R14	Stock Exchange Of Thailand	Thailand	THB
1766	CRRC CORP LTD H	Aktien	"0,03"	"0,41"	516	212.391	"212.390,89"	Industrie	CNE100000BG0	Hong Kong Exchanges And Clearing Ltd	China	HKD
3042	TXC CORP	Aktien	"0,03"	"2,55"	83	212.064	"212.063,86"	IT	TW0003042008	Taiwan Stock Exchange	Taiwan	TWD
3383	AGILE GROUP HOLDINGS LTD	Aktien	"0,03"	"1,41"	150	211.353	"211.353,48"	Immobilien	KYG011981035	Hong Kong Exchanges And Clearing Ltd	China	HKD
772	CHINA LITERATURE LTD	Aktien	"0,03"	"8,16"	25.8	210.56	"210.559,93"	Kommunikation	KYG2121R1039	Hong Kong Exchanges And Clearing Ltd	China	HKD
SPALI.R	SUPALAI NON-VOTING DR PCL	Aktien	"0,03"	"0,52"	401.4	210.566	"210.566,26"	Immobilien	TH0371010R13	Stock Exchange Of Thailand	Thailand	THB
TEL	PLDT INC	Aktien	"0,03"	"27,12"	7.76	210.424	"210.424,34"	Kommunikation	PHY7072Q1032	Philippine Stock Exchange Inc.	Philippinen	PHP
SPP	SPAR GROUP LTD	Aktien	"0,03"	"11,52"	18.238	210.159	"210.159,48"	Nichtzyklische Konsumgüter	ZAE000058517	Johannesburg Stock Exchange	Südafrika	ZAR
1229	LIEN HWA INDUSTRIAL HOLDINGS CORP	Aktien	"0,03"	"1,40"	149.812	209.922	"209.921,66"	Nichtzyklische Konsumgüter	TW0001229003	Taiwan Stock Exchange	Taiwan	TWD
600637	ORIENTAL PEARL GROUP LTD A	Aktien	"0,03"	"1,48"	142.2	209.903	"209.903,44"	Kommunikation	CNE0000004Z1	Shanghai Stock Exchange	China	CNY
GAMUDA	GAMUDA	Aktien	"0,03"	"0,85"	247.9	209.78	"209.779,98"	Industrie	MYL5398OO002	Bursa Malaysia	Malaysia	MYR
2313	COMPEQ MANUFACTURING LTD	Aktien	"0,03"	"1,61"	130	209.802	"209.801,67"	IT	TW0002313004	Taiwan Stock Exchange	Taiwan	TWD
1919	COSCO SHIPPING HOLDINGS LTD H	Aktien	"0,03"	"0,54"	387	208.729	"208.728,98"	Industrie	CNE1000002J7	Hong Kong Exchanges And Clearing Ltd	China	HKD
152	SHENZHEN INTERNATIONAL HOLDINGS LT	Aktien	"0,03"	"1,62"	129	208.396	"208.396,07"	Industrie	BMG8086V1467	Hong Kong Exchanges And Clearing Ltd	China	HKD
42670	DOOSAN INFRACORE LTD	Aktien	"0,03"	"7,81"	26.589	207.732	"207.731,97"	Industrie	KR7042670000	Korea Exchange (Stock Market)	Korea	KRW
EREGL	EREGLI DEMIR VE CELIK FABRIKALARI	Aktien	"0,03"	"1,23"	168.329	207.688	"207.688,02"	Materialien	TRAEREGL91G3	Istanbul Stock Exchange	Türkei	TRY
300124	SHENZHEN INOVANCE TECHNOLOGY LTD A	Aktien	"0,03"	"9,24"	22.4	207.075	"207.075,17"	Industrie	CNE100000V46	Shenzhen Stock Exchange	China	CNY
HUYA	HUYA ADR INC	Aktien	"0,03"	"25,79"	8.021	206.862	"206.861,59"	Kommunikation	US44852D1081	New York Stock Exchange Inc.	China	USD
4220	EMAAR THE ECONOMIC CITY	Aktien	"0,03"	"2,69"	76.96	206.813	"206.813,33"	Immobilien	SA000A0KDVM8	Saudi Stock Exchange	Saudi-Arabien	SAR
MOTHERSUMI	MOTHERSON SUMI SYSTEMS LTD	Aktien	"0,03"	"1,66"	124.545	206.199	"206.198,64"	Zyklische Konsumgüter 	INE775A01035	National Stock Exchange Of India	Indien	INR
300059	EAST MONEY INFORMATION LTD A	Aktien	"0,03"	"3,69"	55.8	205.667	"205.667,32"	Financials	CNE100000MD4	Shenzhen Stock Exchange	China	CNY
1995	EVER SUNSHINE LIFESTYLE SERVICES G	Aktien	"0,03"	"2,06"	100	205.676	"205.676,09"	Industrie	KYG3313W1087	Hong Kong Exchanges And Clearing Ltd	China	HKD
TM	TELEKOM MALAYSIA	Aktien	"0,03"	"1,01"	203.1	205.261	"205.260,64"	Kommunikation	MYL4863OO006	Bursa Malaysia	Malaysia	MYR
371	BEIJING ENTERPRISES WATER GROUP LT	Aktien	"0,03"	"0,40"	508	205.165	"205.165,13"	Versorger	BMG0957L1090	Hong Kong Exchanges And Clearing Ltd	China	HKD
TIET11	AES TIETE ENERGIA UNITS SA	Aktien	"0,03"	"2,63"	77.738	204.764	"204.764,28"	Versorger	BRTIETCDAM15	XBSP	Brasilien	BRL
3019	ASIA OPTICAL INC	Aktien	"0,03"	"2,30"	89	204.747	"204.747,46"	IT	TW0003019006	Taiwan Stock Exchange	Taiwan	TWD
16360	SAMSUNG SECURITIES LTD	Aktien	"0,03"	"27,53"	7.418	204.224	"204.224,15"	Financials	KR7016360000	Korea Exchange (Stock Market)	Korea	KRW
BRFS3	BRF BRASIL FOODS SA	Aktien	"0,03"	"3,16"	64.544	203.756	"203.756,17"	Nichtzyklische Konsumgüter	BRBRFSACNOR8	XBSP	Brasilien	BRL
TBS	TIGER BRANDS LTD	Aktien	"0,03"	"12,18"	16.63	202.5	"202.500,14"	Nichtzyklische Konsumgüter	ZAE000071080	Johannesburg Stock Exchange	Südafrika	ZAR
SITESB.1	TELESITES B-1	Aktien	"0,03"	"1,00"	201.837	202.375	"202.375,08"	Kommunikation	MX01SI080038	Bolsa Mexicana De Valores	Mexiko	MXN
AMBANK	AMMB HOLDINGS	Aktien	"0,03"	"0,72"	280.7	202.245	"202.245,16"	Financials	MYL1015OO006	Bursa Malaysia	Malaysia	MYR
354	CHINASOFT INTERNATIONAL LTD	Aktien	"0,03"	"0,78"	260	201.96	"201.959,99"	IT	KYG2110A1114	Hong Kong Exchanges And Clearing Ltd	China	HKD
58470	LEENO INDUSTRIAL INC	Aktien	"0,03"	"106,05"	1.903	201.81	"201.809,58"	IT	KR7058470006	Korea Exchange (Kosdaq)	Korea	KRW
WHL	WOOLWORTHS HOLDING LTD	Aktien	"0,03"	"2,22"	90.826	201.704	"201.703,51"	Zyklische Konsumgüter 	ZAE000063863	Johannesburg Stock Exchange	Südafrika	ZAR
1210	GREAT WALL ENTERPRISE LTD	Aktien	"0,03"	"1,55"	129.7	201.406	"201.405,94"	Nichtzyklische Konsumgüter	TW0001210003	Taiwan Stock Exchange	Taiwan	TWD
MISC	MISC	Aktien	"0,03"	"1,72"	117.2	201.19	"201.189,56"	Industrie	MYL3816OO005	Bursa Malaysia	Malaysia	MYR
1450	HYUNDAI MARINE & FIRE INSURANCE LT	Aktien	"0,03"	"20,72"	9.698	200.982	"200.981,75"	Financials	KR7001450006	Korea Exchange (Stock Market)	Korea	KRW
6060	ZHONGAN ONLINE P & C INSURANCE COR	Aktien	"0,03"	"5,18"	38.8	201.008	"201.007,74"	Financials	CNE100002QY7	Hong Kong Exchanges And Clearing Ltd	China	HKD
CENCOSUD	CENCOSUD SA	Aktien	"0,03"	"1,40"	143.552	200.748	"200.748,08"	Nichtzyklische Konsumgüter	CL0000000100	Santiago Stock Exchange	Chile	CLP
QFLS	QATAR FUEL	Aktien	"0,03"	"4,84"	41.314	200.159	"200.159,01"	Energie	QA0001200771	Qatar Exchange	Qatar	QAR
