Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"AEE","AMEREN CORP","Aktien","0,04","81,15","128.602","10.436.052","10.436.052,30","Versorger","US0236081024","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FITB","FIFTH THIRD BANCORP","Aktien","0,04","23,12","450.972","10.426.473","10.426.472,64","Financials","US3167731005","NASDAQ","Vereinigte Staaten","USD"
"TRU","TRANSUNION","Aktien","0,04","89,69","115.961","10.400.542","10.400.542,09","Industrie","US89400J1079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"5108","BRIDGESTONE CORP","Aktien","0,04","32,21","322.751","10.394.946","10.394.946,22","Zyklische Konsumgüter ","JP3830800003","Tokyo Stock Exchange","Japan","JPY"
"SAMPO","SAMPO","Aktien","0,04","42,06","246.845","10.381.132","10.381.131,64","Financials","FI0009003305","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"PINS","PINTEREST INC CLASS A","Aktien","0,04","44,15","234.757","10.364.522","10.364.521,55","Kommunikation","US72352L1061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"UCG","UNICREDIT","Aktien","0,04","8,31","1.245.148","10.348.710","10.348.709,92","Financials","IT0005239360","Borsa Italiana","Italien","EUR"
"FTNT","FORTINET INC","Aktien","0,04","130,61","78.770","10.288.150","10.288.149,70","IT","US34959E1091","NASDAQ","Vereinigte Staaten","USD"
"BBVA","BANCO BILBAO VIZCAYA ARGENTARIA SA","Aktien","0,04","2,65","3.878.228","10.284.266","10.284.266,39","Financials","ES0113211835","Bolsa De Madrid","Spanien","EUR"
"MG","MAGNA INTERNATIONAL INC","Aktien","0,04","52,21","196.761","10.273.084","10.273.083,64","Zyklische Konsumgüter ","CA5592224011","Toronto Stock Exchange","Kanada","CAD"
"DBK","DEUTSCHE BANK AG","Aktien","0,04","9,14","1.121.976","10.259.212","10.259.212,11","Financials","DE0005140008","Xetra","Deutschland","EUR"
"AMCR","AMCOR PLC","Aktien","0,04","11,41","898.074","10.247.024","10.247.024,34","Materialien","JE00BJ1F3079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8801","MITSUI FUDOSAN LTD","Aktien","0,04","18,38","554.986","10.199.416","10.199.415,81","Immobilien","JP3893200000","Tokyo Stock Exchange","Japan","JPY"
"COL","COLES GROUP LTD","Aktien","0,04","12,84","794.584","10.200.069","10.200.068,85","Nichtzyklische Konsumgüter","AU0000030678","Asx - All Markets","Australien","AUD"
"FRE","FRESENIUS SE AND CO KGAA","Aktien","0,04","45,06","224.991","10.138.483","10.138.483,24","Gesundheitsversorgung","DE0005785604","Xetra","Deutschland","EUR"
"FTS","FORTIS INC","Aktien","0,04","41,56","243.728","10.128.281","10.128.281,30","Versorger","CA3495531079","Toronto Stock Exchange","Kanada","CAD"
"CARL B","CARLSBERG AS CL B","Aktien","0,04","141,40","71.175","10.063.983","10.063.983,18","Nichtzyklische Konsumgüter","DK0010181759","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"VLO","VALERO ENERGY CORP","Aktien","0,04","41,43","242.616","10.051.581","10.051.580,88","Energie","US91913Y1001","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KKR","KKR AND CO INC","Aktien","0,04","36,30","276.637","10.041.923","10.041.923,10","Financials","US48251W1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PGHN","PARTNERS GROUP HOLDING AG","Aktien","0,04","949,00","10.564","10.025.280","10.025.279,93","Financials","CH0024608827","Six Swiss Exchange Ag","Schweiz","CHF"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Aktien","0,04","5,46","1.836.685","10.021.435","10.021.435,31","Versorger","PTEDP0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"KSU","KANSAS CITY SOUTHERN","Aktien","0,04","182,83","54.744","10.008.846","10.008.845,52","Industrie","US4851703029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TEP","TELEPERFORMANCE","Aktien","0,04","322,61","30.987","9.996.644","9.996.644,18","Industrie","FR0000051807","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GWW","WW GRAINGER INC","Aktien","0,04","384,16","25.971","9.977.019","9.977.019,36","Industrie","US3848021040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CDW","CDW CORP","Aktien","0,04","129,93","76.777","9.975.636","9.975.635,61","IT","US12514G1085","NASDAQ","Vereinigte Staaten","USD"
"2502","ASAHI GROUP HOLDINGS LTD","Aktien","0,04","36,09","274.762","9.916.790","9.916.790,24","Nichtzyklische Konsumgüter","JP3116000005","Tokyo Stock Exchange","Japan","JPY"
"STE","STERIS","Aktien","0,04","187,68","52.772","9.904.249","9.904.248,96","Gesundheitsversorgung","IE00BFY8C754","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EXAS","EXACT SCIENCES CORP","Aktien","0,04","107,05","92.384","9.889.707","9.889.707,20","Gesundheitsversorgung","US30063P1057","NASDAQ","Vereinigte Staaten","USD"
"SOON","SONOVA HOLDING AG","Aktien","0,04","268,33","36.757","9.863.008","9.863.007,66","Gesundheitsversorgung","CH0012549785","Six Swiss Exchange Ag","Schweiz","CHF"
"DOV","DOVER CORP","Aktien","0,04","112,43","87.460","9.833.128","9.833.127,80","Industrie","US2600031080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6752","PANASONIC CORP","Aktien","0,04","8,34","1.176.903","9.813.566","9.813.565,55","Zyklische Konsumgüter ","JP3866800000","Tokyo Stock Exchange","Japan","JPY"
"8802","MITSUBISHI ESTATE CO LTD","Aktien","0,04","15,63","626.631","9.797.140","9.797.139,81","Immobilien","JP3899600005","Tokyo Stock Exchange","Japan","JPY"
"LVS","LAS VEGAS SANDS CORP","Aktien","0,04","44,81","218.508","9.791.343","9.791.343,48","Zyklische Konsumgüter ","US5178341070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KMX","CARMAX INC","Aktien","0,04","93,13","105.148","9.792.433","9.792.433,24","Zyklische Konsumgüter ","US1431301027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NCM","NEWCREST MINING LTD","Aktien","0,04","22,71","430.491","9.778.090","9.778.089,70","Materialien","AU000000NCM7","Asx - All Markets","Australien","AUD"
"8591","ORIX CORP","Aktien","0,04","13,04","748.990","9.769.126","9.769.126,21","Financials","JP3200450009","Tokyo Stock Exchange","Japan","JPY"
"7269","SUZUKI MOTOR CORP","Aktien","0,04","44,84","217.604","9.756.973","9.756.972,83","Zyklische Konsumgüter ","JP3397200001","Tokyo Stock Exchange","Japan","JPY"
"GIB.A","CGI INC","Aktien","0,04","69,99","139.307","9.750.112","9.750.111,67","IT","CA12532H1047","Toronto Stock Exchange","Kanada","CAD"
"U11","UNITED OVERSEAS BANK LTD","Aktien","0,04","14,52","670.451","9.734.182","9.734.181,61","Financials","SG1M31001969","Singapore Exchange","Singapur","SGD"
"DELL","DELL TECHNOLOGIES INC CLASS C","Aktien","0,04","70,51","137.459","9.692.234","9.692.234,09","IT","US24703L2025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2","CLP HOLDINGS LTD","Aktien","0,04","9,57","1.010.189","9.671.745","9.671.745,01","Versorger","HK0002007356","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"AHT","ASHTEAD GROUP PLC","Aktien","0,04","37,82","255.432","9.659.220","9.659.220,34","Industrie","GB0000536739","London Stock Exchange","Vereinigtes Königreich","GBP"
"TEF","TELEFONICA SA","Aktien","0,04","3,59","2.688.403","9.651.745","9.651.745,30","Kommunikation","ES0178430E18","Bolsa De Madrid","Spanien","EUR"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Aktien","0,04","124,20","77.594","9.637.175","9.637.174,80","Immobilien","US59522J1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7751","CANON INC","Aktien","0,04","16,21","591.664","9.592.430","9.592.430,04","IT","JP3242800005","Tokyo Stock Exchange","Japan","JPY"
"TDOC","TELADOC HEALTH INC","Aktien","0,04","231,80","41.364","9.588.175","9.588.175,20","Gesundheitsversorgung","US87918A1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NVR","NVR INC","Aktien","0,04","4.446,88","2.147","9.547.451","9.547.451,36","Zyklische Konsumgüter ","US62944T1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CMS","CMS ENERGY CORP","Aktien","0,04","64,76","146.977","9.518.231","9.518.230,52","Versorger","US1258961002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8267","AEON LTD","Aktien","0,04","26,79","354.900","9.506.820","9.506.820,49","Nichtzyklische Konsumgüter","JP3388200002","Tokyo Stock Exchange","Japan","JPY"
"ABC","AMERISOURCEBERGEN CORP","Aktien","0,04","97,27","97.238","9.458.340","9.458.340,26","Gesundheitsversorgung","US03073E1055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"16","SUN HUNG KAI PROPERTIES LTD","Aktien","0,04","12,76","739.016","9.430.798","9.430.797,73","Immobilien","HK0016000132","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"K","KELLOGG","Aktien","0,03","66,82","140.264","9.372.440","9.372.440,48","Nichtzyklische Konsumgüter","US4878361082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SN.","SMITH AND NEPHEW PLC","Aktien","0,03","19,83","472.563","9.370.746","9.370.745,66","Gesundheitsversorgung","GB0009223206","London Stock Exchange","Vereinigtes Königreich","GBP"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Aktien","0,03","59,02","157.493","9.294.472","9.294.472,35","Zyklische Konsumgüter ","CA76131D1033","Toronto Stock Exchange","Kanada","CAD"
"URI","UNITED RENTALS INC","Aktien","0,03","194,27","47.792","9.284.552","9.284.551,84","Industrie","US9113631090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"INCY","INCYTE CORP","Aktien","0,03","97,08","95.302","9.251.918","9.251.918,16","Gesundheitsversorgung","US45337C1027","NASDAQ","Vereinigte Staaten","USD"
"4507","SHIONOGI LTD","Aktien","0,03","50,96","180.860","9.216.517","9.216.516,61","Gesundheitsversorgung","JP3347200002","Tokyo Stock Exchange","Japan","JPY"
"6869","SYSMEX CORP","Aktien","0,03","97,60","94.307","9.204.170","9.204.170,18","Gesundheitsversorgung","JP3351100007","Tokyo Stock Exchange","Japan","JPY"
"IMB","IMPERIAL BRANDS PLC","Aktien","0,03","17,32","530.847","9.192.588","9.192.587,79","Nichtzyklische Konsumgüter","GB0004544929","London Stock Exchange","Vereinigtes Königreich","GBP"
"DGX","QUEST DIAGNOSTICS INC","Aktien","0,03","117,14","78.490","9.194.319","9.194.318,60","Gesundheitsversorgung","US74834L1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8697","JAPAN EXCHANGE GROUP INC","Aktien","0,03","26,44","347.600","9.189.406","9.189.406,36","Financials","JP3183200009","Tokyo Stock Exchange","Japan","JPY"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Aktien","0,03","142,08","64.501","9.164.302","9.164.302,08","IT","US11133T1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9735","SECOM LTD","Aktien","0,03","87,87","104.243","9.159.476","9.159.476,37","Industrie","JP3421800008","Tokyo Stock Exchange","Japan","JPY"
"VIAC","VIACOMCBS INC CLASS B","Aktien","0,03","27,45","333.262","9.148.042","9.148.041,90","Kommunikation","US92556H2067","NASDAQ","Vereinigte Staaten","USD"
"2503","KIRIN HOLDINGS LTD","Aktien","0,03","18,99","480.960","9.135.209","9.135.209,36","Nichtzyklische Konsumgüter","JP3258000003","Tokyo Stock Exchange","Japan","JPY"
"FE","FIRSTENERGY CORP","Aktien","0,03","31,31","290.950","9.109.645","9.109.644,50","Versorger","US3379321074","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TSCO","TRACTOR SUPPLY","Aktien","0,03","152,92","59.542","9.105.163","9.105.162,64","Zyklische Konsumgüter ","US8923561067","NASDAQ","Vereinigte Staaten","USD"
"VAR","VARIAN MEDICAL SYSTEMS INC","Aktien","0,03","172,03","52.849","9.091.613","9.091.613,47","Gesundheitsversorgung","US92220P1057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CHKP","CHECK POINT SOFTWARE TECHNOLOGIES","Aktien","0,03","127,13","71.114","9.040.723","9.040.722,82","IT","IL0010824113","NASDAQ","Israel","USD"
"CE","CELANESE CORP","Aktien","0,03","116,37","77.581","9.028.101","9.028.100,97","Materialien","US1508701034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7832","BANDAI NAMCO HOLDINGS INC","Aktien","0,03","74,59","121.000","9.025.556","9.025.555,50","Zyklische Konsumgüter ","JP3778630008","Tokyo Stock Exchange","Japan","JPY"
"SUI","SUN COMMUNITIES REIT INC","Aktien","0,03","148,76","60.664","9.024.377","9.024.376,64","Immobilien","US8666741041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PXD","PIONEER NATURAL RESOURCE","Aktien","0,03","88,15","102.222","9.010.869","9.010.869,30","Energie","US7237871071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8750","DAI-ICHI LIFE HOLDINGS INC","Aktien","0,03","15,31","587.900","9.002.193","9.002.192,64","Financials","JP3476480003","Tokyo Stock Exchange","Japan","JPY"
"823","LINK REAL ESTATE INVESTMENT TRUST","Aktien","0,03","7,97","1.129.083","8.996.242","8.996.241,97","Immobilien","HK0823032773","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"1","CK HUTCHISON HOLDINGS LTD","Aktien","0,03","6,10","1.470.540","8.975.038","8.975.037,68","Industrie","KYG217651051","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"HM B","HENNES & MAURITZ","Aktien","0,03","17,87","502.422","8.976.866","8.976.865,87","Zyklische Konsumgüter ","SE0000106270","Nasdaq Omx Nordic","Schweden","SEK"
"6701","NEC CORP","Aktien","0,03","56,00","160.100","8.965.661","8.965.660,68","IT","JP3733000008","Tokyo Stock Exchange","Japan","JPY"
"G","ASSICURAZIONI GENERALI","Aktien","0,03","14,50","617.450","8.955.396","8.955.396,01","Financials","IT0000062072","Borsa Italiana","Italien","EUR"
"MAS","MASCO CORP","Aktien","0,03","56,71","157.893","8.954.112","8.954.112,03","Industrie","US5745991068","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SGRO","SEGRO REIT PLC","Aktien","0,03","12,26","727.042","8.912.651","8.912.650,84","Immobilien","GB00B5ZN1N88","London Stock Exchange","Vereinigtes Königreich","GBP"
"27","GALAXY ENTERTAINMENT GROUP LTD","Aktien","0,03","6,70","1.329.368","8.902.477","8.902.477,32","Zyklische Konsumgüter ","HK0027032686","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"CBRE","CBRE GROUP INC CLASS A","Aktien","0,03","49,05","181.221","8.888.890","8.888.890,05","Immobilien","US12504L1098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Aktien","0,03","92,87","95.273","8.848.004","8.848.003,51","Industrie","US3021301094","NASDAQ","Vereinigte Staaten","USD"
"NA","NATIONAL BANK OF CANADA","Aktien","0,03","50,56","174.841","8.839.857","8.839.856,63","Financials","CA6330671034","Toronto Stock Exchange","Kanada","CAD"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Aktien","0,03","9,28","951.922","8.838.191","8.838.190,60","Financials","SE0000148884","Nasdaq Omx Nordic","Schweden","SEK"
"4578","OTSUKA HOLDINGS LTD","Aktien","0,03","39,75","222.386","8.839.809","8.839.809,26","Gesundheitsversorgung","JP3188220002","Tokyo Stock Exchange","Japan","JPY"
"SRT3","SARTORIUS PREF AG","Aktien","0,03","453,08","19.477","8.824.708","8.824.707,72","Gesundheitsversorgung","DE0007165631","Xetra","Deutschland","EUR"
"9843","NITORI HOLDINGS LTD","Aktien","0,03","207,56","42.524","8.826.344","8.826.344,06","Zyklische Konsumgüter ","JP3756100008","Tokyo Stock Exchange","Japan","JPY"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Aktien","0,03","146,66","60.142","8.820.426","8.820.425,72","Gesundheitsversorgung","US02043Q1076","NASDAQ","Vereinigte Staaten","USD"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Aktien","0,03","150,51","58.577","8.816.424","8.816.424,27","Kommunikation","US5303073051","NASDAQ","Vereinigte Staaten","USD"
"SY1","SYMRISE AG","Aktien","0,03","139,40","63.084","8.793.990","8.793.990,35","Materialien","DE000SYM9999","Xetra","Deutschland","EUR"
"8630","SOMPO HOLDINGS INC","Aktien","0,03","36,32","241.870","8.784.647","8.784.646,89","Financials","JP3165000005","Tokyo Stock Exchange","Japan","JPY"
"XYL","XYLEM INC","Aktien","0,03","89,89","97.586","8.772.006","8.772.005,54","Industrie","US98419M1009","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TFX","TELEFLEX INC","Aktien","0,03","362,55","24.152","8.756.308","8.756.307,60","Gesundheitsversorgung","US8793691069","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NUE","NUCOR CORP","Aktien","0,03","48,67","179.614","8.741.813","8.741.813,38","Materialien","US6703461052","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LOGN","LOGITECH INTERNATIONAL SA","Aktien","0,03","80,94","107.898","8.732.913","8.732.913,20","IT","CH0025751329","SIX Swiss Exchange","Schweiz","CHF"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Aktien","0,03","37,74","231.043","8.719.563","8.719.562,82","Financials","US4165151048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DRE","DUKE REALTY REIT CORP","Aktien","0,03","39,57","220.113","8.709.871","8.709.871,41","Immobilien","US2644115055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MDB","MONGODB INC CLASS A","Aktien","0,03","268,15","32.481","8.709.780","8.709.780,15","IT","US60937P1066","NASDAQ","Vereinigte Staaten","USD"
"CTLT","CATALENT INC","Aktien","0,03","94,88","91.785","8.708.561","8.708.560,80","Gesundheitsversorgung","US1488061029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DPZ","DOMINOS PIZZA INC","Aktien","0,03","407,72","21.335","8.698.706","8.698.706,20","Zyklische Konsumgüter ","US25754A2015","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8604","NOMURA HOLDINGS INC","Aktien","0,03","4,65","1.868.931","8.691.632","8.691.631,54","Financials","JP3762600009","Tokyo Stock Exchange","Japan","JPY"
"3","HONG KONG AND CHINA GAS LTD","Aktien","0,03","1,46","5.959.634","8.689.531","8.689.530,86","Versorger","HK0003000038","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"LGEN","LEGAL AND GENERAL GROUP PLC","Aktien","0,03","2,50","3.462.697","8.640.329","8.640.328,97","Financials","GB0005603997","London Stock Exchange","Vereinigtes Königreich","GBP"
"WIX","WIX.COM LTD","Aktien","0,03","295,64","29.122","8.609.628","8.609.628,08","IT","IL0011301780","NASDAQ","Israel","USD"
"CAH","CARDINAL HEALTH INC","Aktien","0,03","47,92","179.319","8.592.966","8.592.966,48","Gesundheitsversorgung","US14149Y1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SWMA","SWEDISH MATCH","Aktien","0,03","81,62","105.034","8.573.230","8.573.230,17","Nichtzyklische Konsumgüter","SE0000310336","Nasdaq Omx Nordic","Schweden","SEK"
"LNT","ALLIANT ENERGY CORP","Aktien","0,03","54,08","158.306","8.561.188","8.561.188,48","Versorger","US0188021085","NASDAQ","Vereinigte Staaten","USD"
"4612","NIPPON PAINT HOLDINGS LTD","Aktien","0,03","100,91","84.500","8.527.266","8.527.265,84","Materialien","JP3749400002","Tokyo Stock Exchange","Japan","JPY"
"ZAL","ZALANDO","Aktien","0,03","100,79","84.445","8.510.959","8.510.958,89","Zyklische Konsumgüter ","DE000ZAL1111","Xetra","Deutschland","EUR"
"1925","DAIWA HOUSE INDUSTRY LTD","Aktien","0,03","27,37","311.052","8.512.040","8.512.040,33","Immobilien","JP3505000004","Tokyo Stock Exchange","Japan","JPY"
"PKI","PERKINELMER INC","Aktien","0,03","124,67","68.122","8.492.770","8.492.769,74","Gesundheitsversorgung","US7140461093","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"INVH","INVITATION HOMES INC","Aktien","0,03","28,88","293.360","8.472.237","8.472.236,80","Immobilien","US46187W1071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
